(624.0,201.0,30.0)
(625.0,201.0,30.0)
(626.0,201.0,30.0)
(627.0,202.0,30.0)
(628.0,202.0,30.0)
(629.0,202.0,30.0)
(630.0,202.0,30.0)
(631.0,202.0,30.0)
(632.0,202.0,30.0)
(633.0,202.0,30.0)
(634.0,202.0,30.0)
(635.0,202.0,30.0)
(636.0,202.0,30.0)
(637.0,202.0,30.0)
(638.0,202.0,30.0)
(639.0,202.0,30.0)
(640.0,202.0,30.0)
(641.0,202.0,30.0)
(642.0,202.0,30.0)
(643.0,202.0,30.0)
(644.0,202.0,30.0)
(645.0,202.0,30.0)
(645.0,202.0,30.0)
(646.0,202.0,30.0)
(647.0,202.0,30.0)
(648.0,202.0,30.0)
(649.0,202.0,30.0)
(650.0,202.0,30.0)
(651.0,202.0,30.0)
(652.0,202.0,30.0)
(653.0,202.0,30.0)
(654.0,202.0,30.0)
(655.0,202.0,30.0)
(656.0,202.0,30.0)
(657.0,203.0,30.0)
(658.0,203.0,30.0)
(659.0,203.0,30.0)
(660.0,203.0,30.0)
(661.0,203.0,30.0)
(662.0,203.0,30.0)
(663.0,203.0,30.0)
(664.0,203.0,30.0)
(665.0,203.0,30.0)
(666.0,203.0,30.0)
(667.0,203.0,30.0)
(668.0,203.0,30.0)
(669.0,203.0,30.0)
(669.0,203.0,30.0)
(670.0,203.0,30.0)
(671.0,203.0,30.0)
(672.0,203.0,30.0)
(673.0,203.0,30.0)
(674.0,203.0,30.0)
(675.0,203.0,30.0)
(676.0,203.0,30.0)
(677.0,203.0,30.0)
(678.0,203.0,30.0)
(679.0,203.0,30.0)
(680.0,204.0,30.0)
(681.0,205.0,30.0)
(682.0,206.0,30.0)
(683.0,206.0,30.0)
(684.0,206.0,30.0)
(685.0,206.0,30.0)
(686.0,206.0,30.0)
(687.0,206.0,30.0)
(688.0,206.0,30.0)
(689.0,206.0,30.0)
(690.0,206.0,30.0)
(691.0,206.0,30.0)
(692.0,206.0,30.0)
(692.0,206.0,30.0)
(693.0,206.0,30.0)
(694.0,206.0,30.0)
(695.0,206.0,30.0)
(696.0,206.0,30.0)
(697.0,206.0,30.0)
(698.0,207.0,30.0)
(699.0,208.0,30.0)
(700.0,209.0,30.0)
(701.0,209.0,30.0)
(702.0,210.0,29.0)
(703.0,211.0,28.0)
(704.0,212.0,28.0)
(705.0,212.0,28.0)
(706.0,212.0,28.0)
(707.0,212.0,28.0)
(708.0,212.0,28.0)
(709.0,213.0,28.0)
(710.0,214.0,28.0)
(711.0,215.0,28.0)
(712.0,215.0,28.0)
(713.0,215.0,28.0)
(714.0,215.0,28.0)
(715.0,215.0,28.0)
(716.0,215.0,28.0)
(716.0,215.0,28.0)
(717.0,215.0,28.0)
(718.0,215.0,28.0)
(719.0,215.0,28.0)
(720.0,215.0,28.0)
(721.0,215.0,28.0)
(722.0,215.0,28.0)
(723.0,215.0,28.0)
(724.0,215.0,28.0)
(725.0,215.0,28.0)
(726.0,215.0,28.0)
(727.0,214.0,29.0)
(728.0,214.0,29.0)
(729.0,214.0,29.0)
(730.0,214.0,29.0)
(731.0,214.0,29.0)
(732.0,214.0,29.0)
(733.0,214.0,29.0)
(734.0,214.0,29.0)
(735.0,214.0,29.0)
(736.0,214.0,29.0)
(737.0,214.0,29.0)
(738.0,214.0,29.0)
(738.0,214.0,29.0)
(739.0,214.0,29.0)
(740.0,214.0,29.0)
(741.0,214.0,29.0)
(742.0,214.0,29.0)
(743.0,214.0,29.0)
(744.0,214.0,29.0)
(745.0,214.0,29.0)
(746.0,214.0,29.0)
(747.0,214.0,29.0)
(748.0,214.0,29.0)
(749.0,214.0,29.0)
(750.0,214.0,29.0)
(751.0,214.0,29.0)
(752.0,214.0,29.0)
(753.0,214.0,29.0)
(754.0,214.0,29.0)
(755.0,214.0,29.0)
(756.0,214.0,29.0)
(757.0,214.0,29.0)
(758.0,214.0,29.0)
(759.0,214.0,29.0)
(760.0,214.0,29.0)
(761.0,214.0,29.0)
(762.0,214.0,29.0)
(763.0,214.0,29.0)
(764.0,214.0,29.0)
(765.0,214.0,29.0)
(766.0,214.0,29.0)
(767.0,214.0,29.0)
(767.0,214.0,29.0)
(768.0,214.0,29.0)
(769.0,214.0,29.0)
(770.0,214.0,29.0)
(771.0,214.0,29.0)
(772.0,214.0,29.0)
(773.0,214.0,29.0)
(774.0,214.0,29.0)
(775.0,214.0,29.0)
(776.0,214.0,29.0)
(777.0,214.0,29.0)
(778.0,214.0,29.0)
(779.0,214.0,29.0)
(780.0,214.0,29.0)
(781.0,214.0,29.0)
(782.0,214.0,29.0)
(783.0,214.0,29.0)
(784.0,214.0,29.0)
(785.0,214.0,29.0)
(786.0,214.0,29.0)
(787.0,214.0,29.0)
(788.0,214.0,29.0)
(789.0,214.0,29.0)
(790.0,214.0,29.0)
(790.0,214.0,29.0)
(791.0,214.0,29.0)
(792.0,214.0,29.0)
(793.0,214.0,29.0)
(794.0,214.0,29.0)
(795.0,214.0,29.0)
(796.0,214.0,29.0)
(797.0,214.0,29.0)
(798.0,214.0,29.0)
(799.0,214.0,29.0)
(800.0,214.0,29.0)
(801.0,214.0,29.0)
(802.0,214.0,29.0)
(803.0,214.0,29.0)
(804.0,214.0,29.0)
(805.0,214.0,29.0)
(806.0,214.0,29.0)
(807.0,214.0,29.0)
(808.0,214.0,29.0)
(809.0,214.0,29.0)
(810.0,214.0,29.0)
(811.0,214.0,29.0)
(812.0,214.0,29.0)
(813.0,214.0,29.0)
(814.0,214.0,29.0)
(814.0,214.0,29.0)
(815.0,214.0,29.0)
(816.0,214.0,29.0)
(817.0,214.0,29.0)
(818.0,214.0,29.0)
(819.0,214.0,29.0)
(820.0,214.0,29.0)
(821.0,214.0,29.0)
(822.0,215.0,29.0)
(823.0,216.0,29.0)
(824.0,216.0,29.0)
(825.0,216.0,29.0)
(826.0,217.0,29.0)
(827.0,217.0,29.0)
(828.0,218.0,29.0)
(829.0,219.0,29.0)
(830.0,220.0,29.0)
(831.0,220.0,29.0)
(832.0,220.0,29.0)
(833.0,220.0,29.0)
(834.0,220.0,29.0)
(835.0,220.0,29.0)
(835.0,220.0,29.0)
(836.0,220.0,29.0)
(837.0,220.0,29.0)
(838.0,220.0,29.0)
(839.0,220.0,29.0)
(840.0,220.0,29.0)
(841.0,220.0,29.0)
(842.0,220.0,29.0)
(843.0,220.0,29.0)
(844.0,220.0,29.0)
(845.0,220.0,29.0)
(846.0,220.0,29.0)
(847.0,220.0,29.0)
(848.0,221.0,29.0)
(849.0,222.0,29.0)
(850.0,223.0,28.0)
(851.0,224.0,28.0)
(852.0,225.0,28.0)
(853.0,225.0,28.0)
(854.0,226.0,28.0)
(855.0,226.0,28.0)
(856.0,226.0,28.0)
(857.0,226.0,28.0)
(858.0,226.0,28.0)
(859.0,226.0,28.0)
(860.0,226.0,28.0)
(861.0,226.0,28.0)
(861.0,226.0,28.0)
(862.0,226.0,28.0)
(863.0,226.0,28.0)
(864.0,227.0,28.0)
(865.0,227.0,28.0)
(866.0,228.0,28.0)
(867.0,228.0,28.0)
(868.0,229.0,28.0)
(869.0,229.0,28.0)
(870.0,229.0,28.0)
(871.0,230.0,28.0)
(872.0,230.0,28.0)
(873.0,231.0,28.0)
(874.0,231.0,28.0)
(875.0,232.0,28.0)
(876.0,233.0,28.0)
(877.0,233.0,28.0)
(878.0,234.0,28.0)
(879.0,234.0,28.0)
(880.0,235.0,28.0)
(881.0,235.0,28.0)
(882.0,236.0,28.0)
(883.0,236.0,28.0)
(884.0,236.0,28.0)
(885.0,237.0,28.0)
(886.0,237.0,28.0)
(887.0,238.0,28.0)
(888.0,238.0,28.0)
(889.0,239.0,28.0)
(890.0,239.0,28.0)
(891.0,239.0,28.0)
(891.0,239.0,28.0)
(892.0,239.0,28.0)
(893.0,239.0,28.0)
(894.0,239.0,28.0)
(895.0,239.0,28.0)
(896.0,239.0,28.0)
(897.0,240.0,28.0)
(898.0,241.0,28.0)
(899.0,242.0,28.0)
(900.0,243.0,28.0)
(901.0,243.0,28.0)
(902.0,244.0,28.0)
(903.0,244.0,28.0)
(904.0,245.0,28.0)
(905.0,245.0,28.0)
(906.0,246.0,28.0)
(907.0,246.0,28.0)
(908.0,247.0,28.0)
(909.0,247.0,28.0)
(910.0,248.0,28.0)
(911.0,248.0,28.0)
(912.0,249.0,28.0)
(913.0,249.0,28.0)
(914.0,249.0,28.0)
(915.0,249.0,28.0)
(916.0,249.0,28.0)
(917.0,249.0,28.0)
(917.0,249.0,28.0)
(918.0,249.0,28.0)
(919.0,249.0,28.0)
(920.0,249.0,28.0)
(921.0,249.0,28.0)
(922.0,249.0,28.0)
(923.0,249.0,28.0)
(924.0,249.0,28.0)
(925.0,249.0,28.0)
(926.0,249.0,28.0)
(927.0,249.0,28.0)
(928.0,249.0,28.0)
(929.0,250.0,28.0)
(930.0,251.0,28.0)
(931.0,252.0,28.0)
(932.0,252.0,28.0)
(933.0,252.0,28.0)
(934.0,252.0,28.0)
(935.0,252.0,28.0)
(936.0,252.0,28.0)
(937.0,252.0,28.0)
(938.0,252.0,28.0)
(939.0,252.0,28.0)
(940.0,252.0,28.0)
(941.0,252.0,28.0)
(942.0,252.0,28.0)
(943.0,252.0,28.0)
(943.0,252.0,28.0)
(944.0,252.0,28.0)
(945.0,252.0,28.0)
(946.0,252.0,28.0)
(947.0,252.0,28.0)
(948.0,252.0,28.0)
(949.0,252.0,28.0)
(950.0,252.0,28.0)
(951.0,252.0,28.0)
(952.0,252.0,28.0)
(953.0,252.0,28.0)
(954.0,252.0,28.0)
(955.0,252.0,28.0)
(956.0,252.0,28.0)
(957.0,252.0,28.0)
(958.0,252.0,28.0)
(959.0,251.0,29.0)
(960.0,250.0,29.0)
(961.0,250.0,29.0)
(962.0,250.0,29.0)
(963.0,250.0,29.0)
(964.0,250.0,29.0)
(964.0,250.0,29.0)
(965.0,250.0,29.0)
(966.0,250.0,29.0)
(967.0,250.0,29.0)
(968.0,250.0,29.0)
(969.0,250.0,29.0)
(970.0,250.0,29.0)
(971.0,250.0,29.0)
(972.0,250.0,29.0)
(973.0,250.0,29.0)
(974.0,249.0,28.0)
(975.0,249.0,28.0)
(976.0,249.0,28.0)
(977.0,249.0,28.0)
(978.0,249.0,28.0)
(979.0,249.0,28.0)
(980.0,249.0,28.0)
(981.0,249.0,28.0)
(982.0,249.0,28.0)
(983.0,249.0,28.0)
(984.0,249.0,28.0)
(984.0,249.0,28.0)
(985.0,249.0,28.0)
(986.0,249.0,28.0)
(987.0,249.0,28.0)
(988.0,249.0,28.0)
(989.0,248.0,28.0)
(990.0,247.0,28.0)
(991.0,246.0,28.0)
(992.0,245.0,28.0)
(993.0,245.0,28.0)
(994.0,245.0,28.0)
(995.0,245.0,28.0)
(996.0,245.0,28.0)
(997.0,245.0,28.0)
(998.0,245.0,28.0)
(999.0,245.0,28.0)
(1000.0,245.0,28.0)
(1000.0,245.0,28.0)
(1001.0,245.0,28.0)
(1002.0,245.0,28.0)
(1003.0,245.0,28.0)
(1004.0,245.0,28.0)
(1005.0,245.0,28.0)
(1006.0,245.0,28.0)
(1007.0,245.0,28.0)
(1008.0,245.0,28.0)
(1009.0,245.0,28.0)
(1010.0,244.0,28.0)
(1011.0,244.0,28.0)
(1012.0,244.0,28.0)
(1013.0,244.0,28.0)
(1014.0,244.0,28.0)
(1015.0,244.0,28.0)
(1016.0,244.0,28.0)
(1017.0,244.0,28.0)
(1018.0,244.0,28.0)
(1019.0,244.0,28.0)
(1020.0,244.0,28.0)
